Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","2632","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","2681","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","2733","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","2789","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","2847","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","2908","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","2972","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","3039","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","3110","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","3185","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","3263","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","3346","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","3432","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","3523","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","3619","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","3718","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","3822","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","3931","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","4045","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","4164","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","4287","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","4414","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","4546","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","4685","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","4836","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","5001","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","5183","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","5378","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","5582","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","5787","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","5986","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","6176","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","6361","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","6546","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","6740","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","6949","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","7175","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","7415","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","7666","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","7923","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","8182","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","8444","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","8707","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","8973","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","9241","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","9510","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","9780","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","10051","","Official data"
"FBS","Food Balance Sheets","53","Benin","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","10323","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","46","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","46","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","47","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","48","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","49","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","50","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","50","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","51","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","51","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","52","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","52","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","53","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","53","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","54","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","54","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","55","","Official data"
"FBS","Food Balance Sheets","17","Bermuda","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","55","","Official data"
